attack_army_id	defense_army_id	median_fraction_ipc_winner	min_fraction_ipc_winner	max_fraction_ipc_winner	percentile_25	percentile_75	iqr_fraction_ipc_winner	mod_t_fraction_ipc_winner	abs_mod_t_fraction_ipc_winner
43	58	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
44	60	-0.5714285714285714	-1.0	0.896551724137931	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
47	58	-0.5714285714285714	-1.0	0.9	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
48	48	-0.5714285714285714	-1.0	0.8928571428571429	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
50	58	-0.5714285714285714	-1.0	0.8928571428571429	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
55	60	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
55	64	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
57	58	-0.5714285714285714	-1.0	0.9	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
57	60	-0.5714285714285714	-1.0	0.8	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
65	64	-0.5714285714285714	-1.0	0.9	-0.6785714285714286	-0.3571428571428571	0.3214285714285715	-1.7777777777777772	1.7777777777777772
9	64	-0.5714285714285714	-1.0	0.8571428571428571	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
12	60	-0.5714285714285714	-1.0	0.8666666666666667	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
13	60	-0.5714285714285714	-1.0	0.8666666666666667	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
16	58	-0.5714285714285714	-1.0	1.0	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
23	58	-0.5714285714285714	-1.0	0.7586206896551724	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
23	60	-0.5714285714285714	-1.0	1.0	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
24	60	-0.5714285714285714	-1.0	0.896551724137931	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
48	58	-0.5714285714285714	-1.0	0.7857142857142857	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
50	60	-0.5714285714285714	-1.0	0.8928571428571429	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
57	64	-0.5714285714285714	-1.0	0.9	-0.7857142857142857	-0.4642857142857143	0.3214285714285714	-1.777777777777778	1.777777777777778
0	16	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
4	17	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
4	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
7	17	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
7	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
9	54	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.3928571428571428	0.2857142857142858	-1.9999999999999993	1.9999999999999993
10	17	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
10	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
11	17	-0.5714285714285714	-1.0	0.8571428571428571	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
11	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
21	17	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
21	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
22	17	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
22	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
28	17	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
28	20	-0.5714285714285714	-1.0	0.9	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
29	17	-0.5714285714285714	-1.0	0.8928571428571429	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
29	20	-0.5714285714285714	-1.0	1.0	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
42	17	-0.5714285714285714	-1.0	0.896551724137931	-0.7142857142857143	-0.4285714285714285	0.2857142857142858	-1.9999999999999993	1.9999999999999993
34	54	-0.5714285714285714	-1.0	1.0	-0.7053571428571429	-0.4285714285714285	0.2767857142857144	-2.064516129032257	2.064516129032257
12	54	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
13	51	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
13	54	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
23	51	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
24	51	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
24	54	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
30	51	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
30	54	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
34	51	-0.5714285714285714	-1.0	0.8928571428571429	-0.6785714285714286	-0.4285714285714285	0.2500000000000001	-2.2857142857142847	2.2857142857142847
1	4	-0.5714285714285714	-1.0	1.0	-0.5714285714285714	-0.3571428571428571	0.2142857142857143	-2.6666666666666665	2.6666666666666665
2	4	-0.5714285714285714	-1.0	1.0	-0.5714285714285714	-0.3571428571428571	0.2142857142857143	-2.6666666666666665	2.6666666666666665
5	60	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
5	64	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
6	4	-0.5714285714285714	-1.0	1.0	-0.5714285714285714	-0.3571428571428571	0.2142857142857143	-2.6666666666666665	2.6666666666666665
9	58	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
9	60	-0.5714285714285714	-1.0	0.8571428571428571	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
12	58	-0.5714285714285714	-1.0	0.8666666666666667	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
13	58	-0.5714285714285714	-1.0	0.8666666666666667	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
18	60	-0.5714285714285714	-1.0	0.8666666666666667	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
18	64	-0.5714285714285714	-1.0	0.8666666666666667	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
24	58	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
26	64	-0.5714285714285714	-1.0	0.896551724137931	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
30	58	-0.5714285714285714	-1.0	0.9	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
34	58	-0.5714285714285714	-1.0	0.8928571428571429	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
38	60	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
38	64	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
43	60	-0.5714285714285714	-1.0	0.896551724137931	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
43	64	-0.5714285714285714	-1.0	0.7931034482758621	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
44	64	-0.5714285714285714	-1.0	1.0	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
47	60	-0.5714285714285714	-1.0	0.9	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
47	64	-0.5714285714285714	-1.0	0.8	-0.6785714285714286	-0.4642857142857143	0.2142857142857143	-2.6666666666666665	2.6666666666666665
28	44	-0.5517241379310345	-1.0	1.0	-0.7931034482758621	0.4	1.193103448275862	-0.4624277456647399	0.4624277456647399
8	44	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.4285714285714285	1.1182266009852215	-0.49339207048458156	0.49339207048458156
22	44	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.4137931034482758	1.103448275862069	-0.5	0.5
10	44	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.4	1.089655172413793	-0.5063291139240507	0.5063291139240507
47	43	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.4	1.089655172413793	-0.5063291139240507	0.5063291139240507
57	43	-0.5517241379310345	-1.0	0.9	-0.6896551724137931	0.4	1.089655172413793	-0.5063291139240507	0.5063291139240507
4	44	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.3571428571428571	1.0467980295566504	-0.5270588235294117	0.5270588235294117
38	43	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.3571428571428571	1.0467980295566504	-0.5270588235294117	0.5270588235294117
26	43	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.3448275862068966	1.0344827586206897	-0.5333333333333333	0.5333333333333333
42	44	-0.5517241379310345	-1.0	1.0	-0.6896551724137931	0.3448275862068966	1.0344827586206897	-0.5333333333333333	0.5333333333333333
